Dataset,Training_Release,%Training,%Defective_training,%Defective_testing,Classifier,Balancing,Feature_Selection,TP,FP,TN,FN,Precision,Recall,ROC_Area,Kappa
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No sampling,CFS with Best First,5,13,316,13,0.2777777777777778,0.2777777777777778,0.7511820330969267,0.23826409996622794
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,Oversampling,CFS with Best First,5,13,316,13,0.2777777777777778,0.2777777777777778,0.6086626139817629,0.23826409996622794
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,Undersampling,CFS with Best First,5,15,314,13,0.25,0.2777777777777778,0.7419790611279973,0.22060003208727733
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,Smote,CFS with Best First,4,10,319,14,0.2857142857142857,0.2222222222222222,0.6847348868625465,0.2143396226415098
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,IBk,No sampling,No selection,5,17,312,13,0.22727272727272727,0.2777777777777778,0.7303275920297196,0.20461491442542823
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,IBk,Oversampling,No selection,7,25,304,11,0.21875,0.3888888888888889,0.7159743329956096,0.2287936782318803
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,IBk,Undersampling,No selection,7,22,307,11,0.2413793103448276,0.3888888888888889,0.7222222222222222,0.24985260399606946
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,IBk,Smote,No selection,7,15,314,11,0.3181818181818182,0.3888888888888889,0.7421479229989868,0.31066625916870433
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,IBk,No sampling,CFS with Best First,4,13,316,14,0.23529411764705882,0.2222222222222222,0.8241303613644039,0.18763548079424267
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,IBk,Oversampling,CFS with Best First,5,17,312,13,0.22727272727272727,0.2777777777777778,0.6848193177980412,0.20461491442542823
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,IBk,Undersampling,CFS with Best First,5,17,312,13,0.22727272727272727,0.2777777777777778,0.7645221209050996,0.20461491442542823
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,IBk,Smote,CFS with Best First,4,16,313,14,0.2,0.2222222222222222,0.7491556906450524,0.1649286058077972
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Naive Bayes,No sampling,No selection,4,7,322,14,0.36363636363636365,0.2222222222222222,0.7965214454576157,0.24619840695148515
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Naive Bayes,Oversampling,No selection,9,18,311,9,0.3333333333333333,0.5,0.8012495778453226,0.3601720958819909
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Naive Bayes,Undersampling,No selection,9,21,308,9,0.3,0.5,0.7860520094562647,0.3316640986132513
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Naive Bayes,Smote,No selection,8,19,310,10,0.2962962962962963,0.4444444444444444,0.7955082742316785,0.31277743631769406
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Naive Bayes,No sampling,CFS with Best First,6,6,323,12,0.5,0.3333333333333333,0.8162782843633908,0.3740228502705949
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Naive Bayes,Oversampling,CFS with Best First,11,61,268,7,0.1527777777777778,0.6111111111111112,0.817629179331307,0.17605978071094353
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Naive Bayes,Undersampling,CFS with Best First,11,61,268,7,0.1527777777777778,0.6111111111111112,0.8152651131374535,0.17605978071094353
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Naive Bayes,Smote,CFS with Best First,11,60,269,7,0.15492957746478872,0.6111111111111112,0.8159405606214117,0.17926360009884595
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Random Forest,No sampling,No selection,1,1,335,17,0.5,0.05555555555555555,0.8022486772486772,0.09075342465753515
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Random Forest,Oversampling,No selection,5,8,328,13,0.38461538461538464,0.2777777777777778,0.7504960317460317,0.2924043403769279
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Random Forest,Undersampling,No selection,5,10,326,13,0.3333333333333333,0.2777777777777778,0.761656746031746,0.26925148088314504
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Random Forest,Smote,No selection,5,7,329,13,0.4166666666666667,0.2777777777777778,0.7488425925925926,0.30506478209658344
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Random Forest,No sampling,CFS with Best First,1,1,335,17,0.5,0.05555555555555555,0.8702876984126984,0.09075342465753515
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Random Forest,Oversampling,CFS with Best First,4,4,332,14,0.5,0.2222222222222222,0.8499503968253969,0.2853297442799462
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Random Forest,Undersampling,CFS with Best First,4,7,329,14,0.36363636363636365,0.2222222222222222,0.8224206349206349,0.2468085106382989
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Random Forest,Smote,CFS with Best First,4,6,330,14,0.4,0.2222222222222222,0.8252314814814815,0.25879396984924596
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,IBk,No sampling,No selection,4,4,332,14,0.5,0.2222222222222222,0.749917328042328,0.2853297442799462
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,IBk,Oversampling,No selection,8,8,328,10,0.5,0.4444444444444444,0.7643849206349206,0.44397905759162304
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,IBk,Undersampling,No selection,8,8,328,10,0.5,0.4444444444444444,0.8020833333333334,0.44397905759162304
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,IBk,Smote,No selection,8,8,328,10,0.5,0.4444444444444444,0.8346560846560847,0.44397905759162304
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,IBk,No sampling,CFS with Best First,2,1,335,16,0.6666666666666666,0.1111111111111111,0.7001488095238095,0.17854217854218024
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,IBk,Oversampling,CFS with Best First,6,8,328,12,0.42857142857142855,0.3333333333333333,0.685598544973545,0.3458980044345895
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,IBk,Undersampling,CFS with Best First,6,7,329,12,0.46153846153846156,0.3333333333333333,0.6968419312169312,0.3597944031981723
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,IBk,Smote,CFS with Best First,5,4,332,13,0.5555555555555556,0.2777777777777778,0.7804232804232805,0.3482781026640682
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Naive Bayes,No sampling,No selection,4,5,331,14,0.4444444444444444,0.2222222222222222,0.7462797619047619,0.2716049382716048
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Naive Bayes,Oversampling,No selection,7,16,320,11,0.30434782608695654,0.3888888888888889,0.7468584656084656,0.3016220955721175
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Naive Bayes,Undersampling,No selection,8,22,314,10,0.26666666666666666,0.4444444444444444,0.7450396825396826,0.2880844645550523
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Naive Bayes,Smote,No selection,8,19,317,10,0.2962962962962963,0.4444444444444444,0.7469411375661376,0.31367829923786644
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Naive Bayes,No sampling,CFS with Best First,5,6,330,13,0.45454545454545453,0.2777777777777778,0.8153935185185185,0.3185410334346508
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Naive Bayes,Oversampling,CFS with Best First,9,39,297,9,0.1875,0.5,0.8138227513227513,0.214642262895175
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Naive Bayes,Undersampling,CFS with Best First,9,40,296,9,0.1836734693877551,0.5,0.812582671957672,0.20989341350095678
ZOOKEEPER,8,0.2797569732118199,0.02418558736426456,0.05084745762711865,Naive Bayes,Smote,CFS with Best First,9,39,297,9,0.1875,0.5,0.8150628306878307,0.214642262895175
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Random Forest,No sampling,No selection,5,6,521,28,0.45454545454545453,0.15151515151515152,0.7626070956241734,0.203813665635193
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Random Forest,Oversampling,No selection,8,20,507,25,0.2857142857142857,0.24242424242424243,0.7569719970099477,0.2201039861351811
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Random Forest,Undersampling,No selection,7,16,511,26,0.30434782608695654,0.21212121212121213,0.7685872002760048,0.21184907177803183
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Random Forest,Smote,No selection,5,15,512,28,0.25,0.15151515151515152,0.765022137887413,0.15091678420310392
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Random Forest,No sampling,CFS with Best First,6,6,521,27,0.5,0.18181818181818182,0.7029210511183945,0.24287118977384478
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Random Forest,Oversampling,CFS with Best First,5,27,500,28,0.15625,0.15151515151515152,0.6434075096314186,0.10172655156322886
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Random Forest,Undersampling,CFS with Best First,8,29,498,25,0.21621621621621623,0.24242424242424243,0.6573227531481801,0.1773219435224983
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Random Forest,Smote,CFS with Best First,7,23,504,26,0.23333333333333334,0.21212121212121213,0.6388361796331435,0.17597597597597536
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,IBk,No sampling,No selection,6,6,521,27,0.5,0.18181818181818182,0.6076706342360991,0.24287118977384478
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,IBk,Oversampling,No selection,8,13,514,25,0.38095238095238093,0.24242424242424243,0.5901903283307458,0.26249393498301854
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,IBk,Undersampling,No selection,7,12,515,26,0.3684210526315789,0.21212121212121213,0.6167557932263814,0.23634536711404636
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,IBk,Smote,No selection,7,11,516,26,0.3888888888888889,0.21212121212121213,0.6038755678224369,0.24302206634517073
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,IBk,No sampling,CFS with Best First,5,5,522,28,0.5,0.15151515151515152,0.6775631073543787,0.21093082835183616
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,IBk,Oversampling,CFS with Best First,9,32,495,24,0.21951219512195122,0.2727272727272727,0.6155770225978955,0.19037538080239577
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,IBk,Undersampling,CFS with Best First,9,32,495,24,0.21951219512195122,0.2727272727272727,0.684894485653499,0.19037538080239577
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,IBk,Smote,CFS with Best First,9,29,498,24,0.23684210526315788,0.2727272727272727,0.6996722442642747,0.20326425426822697
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Naive Bayes,No sampling,No selection,7,10,517,26,0.4117647058823529,0.21212121212121213,0.7606233109079409,0.24994419227621145
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Naive Bayes,Oversampling,No selection,10,26,501,23,0.2777777777777778,0.30303030303030304,0.7802599045483296,0.24332671519964655
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Naive Bayes,Undersampling,No selection,9,23,504,24,0.28125,0.2727272727272727,0.7559657294002645,0.23238450769948604
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Naive Bayes,Smote,No selection,10,26,501,23,0.2777777777777778,0.30303030303030304,0.775487321028118,0.24332671519964655
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Naive Bayes,No sampling,CFS with Best First,9,9,518,24,0.5,0.2727272727272727,0.7751135644873786,0.32485751863217904
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Naive Bayes,Oversampling,CFS with Best First,15,59,468,18,0.20270270270270271,0.45454545454545453,0.7732447817836812,0.2165128279671491
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Naive Bayes,Undersampling,CFS with Best First,15,59,468,18,0.20270270270270271,0.45454545454545453,0.7696797193950894,0.2165128279671491
ZOOKEEPER,9,0.3286384976525822,0.02815126050420168,0.05892857142857143,Naive Bayes,Smote,CFS with Best First,15,59,468,18,0.20270270270270271,0.45454545454545453,0.7664309125409695,0.2165128279671491
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Random Forest,No sampling,No selection,4,4,316,30,0.5,0.11764705882352941,0.8353860294117647,0.1597319184585309
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Random Forest,Oversampling,No selection,11,29,291,23,0.275,0.3235294117647059,0.8023897058823529,0.21588004770829777
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Random Forest,Undersampling,No selection,13,29,291,21,0.30952380952380953,0.38235294117647056,0.8232996323529411,0.2639720558882234
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Random Forest,Smote,No selection,11,24,296,23,0.3142857142857143,0.3235294117647059,0.7863970588235294,0.24530527079742304
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Random Forest,No sampling,CFS with Best First,12,5,315,22,0.7058823529411765,0.35294117647058826,0.865625,0.4343709314711797
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Random Forest,Oversampling,CFS with Best First,19,32,288,15,0.37254901960784315,0.5588235294117647,0.8481617647058823,0.37502817218841533
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Random Forest,Undersampling,CFS with Best First,18,32,288,16,0.36,0.5294117647058824,0.8701746323529411,0.3547995139732686
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Random Forest,Smote,CFS with Best First,17,29,291,17,0.3695652173913043,0.5,0.8413143382352941,0.3536043188313749
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,IBk,No sampling,No selection,7,5,315,27,0.5833333333333334,0.20588235294117646,0.7519761029411764,0.26764934057408774
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,IBk,Oversampling,No selection,13,30,290,21,0.3023255813953488,0.38235294117647056,0.6651654411764706,0.2580751212295557
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,IBk,Undersampling,No selection,14,28,292,20,0.3333333333333333,0.4117647058823529,0.6733455882352941,0.29341317365269476
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,IBk,Smote,No selection,13,25,295,21,0.34210526315789475,0.38235294117647056,0.6690716911764706,0.2890324834090115
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,IBk,No sampling,CFS with Best First,10,4,316,24,0.7142857142857143,0.29411764705882354,0.8047334558823529,0.3820448877805483
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,IBk,Oversampling,CFS with Best First,19,37,283,15,0.3392857142857143,0.5588235294117647,0.8267003676470588,0.34379010409239996
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,IBk,Undersampling,CFS with Best First,19,36,284,15,0.34545454545454546,0.5588235294117647,0.8025275735294117,0.34978030685010464
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,IBk,Smote,CFS with Best First,17,31,289,17,0.3541666666666667,0.5,0.7911764705882353,0.3404750815090827
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Naive Bayes,No sampling,No selection,7,2,318,27,0.7777777777777778,0.20588235294117646,0.7431985294117647,0.2973305954825465
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Naive Bayes,Oversampling,No selection,8,5,315,26,0.6153846153846154,0.23529411764705882,0.7486213235294118,0.30341500571283453
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Naive Bayes,Undersampling,No selection,9,6,314,25,0.6,0.2647058823529412,0.7498161764705882,0.3278206541712605
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Naive Bayes,Smote,No selection,9,6,314,25,0.6,0.2647058823529412,0.7455882352941177,0.3278206541712605
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Naive Bayes,No sampling,CFS with Best First,8,8,312,26,0.5,0.23529411764705882,0.7275735294117647,0.27546352034673754
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Naive Bayes,Oversampling,CFS with Best First,15,42,278,19,0.2631578947368421,0.4411764705882353,0.7380974264705882,0.23798433199237773
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Naive Bayes,Undersampling,CFS with Best First,16,42,278,18,0.27586206896551724,0.47058823529411764,0.7328125,0.25796534376746805
ZOOKEEPER,10,0.40596520298260147,0.034013605442176874,0.096045197740113,Naive Bayes,Smote,CFS with Best First,16,42,278,18,0.27586206896551724,0.47058823529411764,0.7288143382352941,0.25796534376746805
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Random Forest,No sampling,No selection,6,27,309,15,0.18181818181818182,0.2857142857142857,0.8000283446712018,0.16197183098591517
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Random Forest,Oversampling,No selection,13,50,286,8,0.20634920634920634,0.6190476190476191,0.8163973922902494,0.2427035330261136
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Random Forest,Undersampling,No selection,11,46,290,10,0.19298245614035087,0.5238095238095238,0.8183815192743764,0.21452145214521445
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Random Forest,Smote,No selection,12,50,286,9,0.1935483870967742,0.5714285714285714,0.82468820861678,0.2206682206682208
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Random Forest,No sampling,CFS with Best First,11,8,328,10,0.5789473684210527,0.5238095238095238,0.7991071428571429,0.523364485981308
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Random Forest,Oversampling,CFS with Best First,14,39,297,7,0.2641509433962264,0.6666666666666666,0.8052012471655329,0.32118055555555575
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Random Forest,Undersampling,CFS with Best First,14,38,298,7,0.2692307692307692,0.6666666666666666,0.8020833333333334,0.3271767810026384
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Random Forest,Smote,CFS with Best First,14,37,299,7,0.27450980392156865,0.6666666666666666,0.7917375283446711,0.3333333333333333
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,IBk,No sampling,No selection,11,89,247,10,0.11,0.5238095238095238,0.6804846938775511,0.0936995153473343
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,IBk,Oversampling,No selection,16,119,217,5,0.11851851851851852,0.7619047619047619,0.7129393424036281,0.1150293870696893
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,IBk,Undersampling,No selection,16,117,219,5,0.12030075187969924,0.7619047619047619,0.7282454648526077,0.11819727891156473
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,IBk,Smote,No selection,16,110,226,5,0.12698412698412698,0.7619047619047619,0.7306547619047619,0.1299510458388964
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,IBk,No sampling,CFS with Best First,9,8,328,12,0.5294117647058824,0.42857142857142855,0.8261763038548753,0.4444444444444441
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,IBk,Oversampling,CFS with Best First,13,47,289,8,0.21666666666666667,0.6190476190476191,0.7743055555555556,0.2561654733492441
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,IBk,Undersampling,CFS with Best First,13,42,294,8,0.23636363636363636,0.6190476190476191,0.7562358276643991,0.2808798646362099
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,IBk,Smote,CFS with Best First,13,39,297,8,0.25,0.6190476190476191,0.7515589569160998,0.29727352682497804
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,No sampling,No selection,9,29,307,12,0.23684210526315788,0.42857142857142855,0.8028628117913832,0.2481121898597624
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,Oversampling,No selection,11,56,280,10,0.16417910447761194,0.5238095238095238,0.8096655328798186,0.1762114537444934
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,Undersampling,No selection,11,61,275,10,0.1527777777777778,0.5238095238095238,0.8125,0.1600556715379265
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,Smote,No selection,12,64,272,9,0.15789473684210525,0.5714285714285714,0.8172477324263039,0.17100868403473585
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,No sampling,CFS with Best First,7,12,324,14,0.3684210526315789,0.3333333333333333,0.7077664399092971,0.3115264797507792
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,Oversampling,CFS with Best First,10,49,287,11,0.1694915254237288,0.47619047619047616,0.715702947845805,0.17874396135265724
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,Undersampling,CFS with Best First,10,49,287,11,0.1694915254237288,0.47619047619047616,0.7038690476190477,0.17874396135265724
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,Smote,CFS with Best First,10,49,287,11,0.1694915254237288,0.47619047619047616,0.6915391156462585,0.17874396135265724
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,No sampling,No selection,3,1,333,20,0.75,0.13043478260869565,0.7625618328560271,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,Oversampling,No selection,7,2,332,16,0.7777777777777778,0.30434782608695654,0.7671179380369696,0.4163487738419614
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,Smote,No selection,8,2,332,15,0.8,0.34782608695652173,0.7918510804478001,0.4639166151400048
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,No sampling,CFS with Best First,1,0,334,22,1.0,0.043478260869565216,0.9066649310075501,0.07838535555034035
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,Oversampling,CFS with Best First,2,2,332,21,0.5,0.08695652173913043,0.8329211142931529,0.13157059756742528
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,Undersampling,CFS with Best First,2,1,333,21,0.6666666666666666,0.08695652173913043,0.9073808903931267,0.14107611548556467
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,Smote,CFS with Best First,3,1,333,20,0.75,0.13043478260869565,0.8586305649570425,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No sampling,No selection,3,1,333,20,0.75,0.13043478260869565,0.6587477219474095,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,Oversampling,No selection,4,1,333,19,0.8,0.17391304347826086,0.6862145274668056,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,Undersampling,No selection,4,1,333,19,0.8,0.17391304347826086,0.65022129653736,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,Smote,No selection,4,1,333,19,0.8,0.17391304347826086,0.6820489455870867,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No sampling,CFS with Best First,3,1,333,20,0.75,0.13043478260869565,0.6587477219474095,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,Oversampling,CFS with Best First,4,1,333,19,0.8,0.17391304347826086,0.6303046081749545,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,Undersampling,CFS with Best First,4,1,333,19,0.8,0.17391304347826086,0.65022129653736,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,Smote,CFS with Best First,4,1,333,19,0.8,0.17391304347826086,0.6448190575370997,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No sampling,No selection,5,3,331,18,0.625,0.21739130434782608,0.7189533975527207,0.2992803065707073
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,Oversampling,No selection,8,8,326,15,0.5,0.34782608695652173,0.7219474095287686,0.37734132099795253
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,Undersampling,No selection,8,6,328,15,0.5714285714285714,0.34782608695652173,0.7275449101796407,0.4033426183844008
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,Smote,No selection,8,6,328,15,0.5714285714285714,0.34782608695652173,0.7177167404321791,0.4033426183844008
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No sampling,CFS with Best First,8,6,328,15,0.5714285714285714,0.34782608695652173,0.7189533975527207,0.4033426183844008
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,Oversampling,CFS with Best First,11,23,311,12,0.3235294117647059,0.4782608695652174,0.7261129914084874,0.3348416289592762
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,Undersampling,CFS with Best First,11,23,311,12,0.3235294117647059,0.4782608695652174,0.7275449101796407,0.3348416289592762
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,Smote,CFS with Best First,11,23,311,12,0.3235294117647059,0.4782608695652174,0.7199297058057798,0.3348416289592762
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No sampling,No selection,3,12,346,30,0.2,0.09090909090909091,0.7086084306754697,0.07627404657441836
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,Oversampling,No selection,6,35,323,27,0.14634146341463414,0.18181818181818182,0.7250719485356357,0.07572060393472681
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,Undersampling,No selection,8,35,323,25,0.18604651162790697,0.24242424242424243,0.7691298459454884,0.12716719994047163
